City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
359,sao felix do xingu,-6.6447,-51.995,23.07,87,93,0.74,BR,1698285770
360,quellon,-43.1167,-73.6167,7.32,92,13,2.31,CL,1698285770
361,ongole,15.5,80.05,24.64,56,29,3.54,IN,1698285770
362,isangel,-19.55,169.2667,25.06,83,75,7.72,VU,1698285770
363,jiwani,25.05,61.7417,26.74,73,86,2.76,PK,1698285771
364,tanumah,27.1,44.1333,19.54,61,0,3.1,SA,1698285771
365,parabel',58.6978,81.4825,1.06,99,100,1.79,RU,1698285771
366,fort abbas,29.1925,72.8536,25.51,36,0,2.13,PK,1698285772
367,cill airne,52.05,-9.5167,8.78,95,38,2.23,IE,1698285772
368,maraba,-5.3686,-49.1178,26.1,89,0,0.0,BR,1698285772
369,el granada,37.5027,-122.4694,17.12,84,75,4.12,US,1698285772
370,minot,48.2325,-101.2963,-2.88,93,100,5.14,US,1698285772
371,kalianget,-7.05,113.9333,29.64,62,66,2.48,ID,1698285773
372,kabalo,-6.05,26.9167,21.76,91,100,0.96,CD,1698285773
373,laojunmiao,39.8333,97.7333,10.52,20,0,1.2,CN,1698285773
374,inongo,-1.95,18.2667,21.55,98,100,1.73,CD,1698285774
375,vila franca do campo,37.7167,-25.4333,19.23,89,100,5.97,PT,1698285774
376,beavercreek,39.7092,-84.0633,19.75,74,100,2.57,US,1698285772
377,gracemere,-23.4333,150.45,36.37,23,0,2.29,AU,1698285774
378,an nuhud,12.7,28.4333,27.56,30,64,2.42,SD,1698285774
379,karasu,41.071,30.7854,21.02,40,100,3.26,TR,1698285775
380,sarpsborg,59.2839,11.1096,2.85,83,100,3.98,NO,1698285775
381,laguna,38.421,-121.4238,16.53,81,75,1.54,US,1698285775
382,san pedro pochutla,15.7333,-96.4667,24.88,87,100,1.35,MX,1698285776
383,faya-largeau,17.9257,19.1043,24.37,21,0,7.47,TD,1698285776
384,igrim,63.1906,64.4162,-5.07,87,100,4.79,RU,1698285776
385,parnu,58.3859,24.4971,-0.95,80,75,5.14,EE,1698285776
386,vilyuysk,63.7553,121.6247,-8.33,91,98,2.24,RU,1698285777
387,fort bragg,35.139,-79.006,17.11,91,0,0.0,US,1698285777
388,malango,-2.9627,119.9001,29.22,34,44,2.0,ID,1698285777
389,kangding,30.0513,101.9603,8.21,98,100,2.09,CN,1698285777
390,mount gambier,-37.8333,140.7667,12.81,54,93,4.65,AU,1698285778
391,weligama,5.9667,80.4167,25.31,83,61,1.99,LK,1698285778
392,i-n-salah,27.1935,2.4607,27.15,27,2,4.51,DZ,1698285778
393,miandrivazo,-19.5167,45.4667,25.09,83,1,0.57,MG,1698285778
394,norrtalje,59.758,18.705,4.45,67,100,4.35,SE,1698285780
395,kongsberg,59.6652,9.6465,2.04,93,100,2.24,NO,1698285780
396,taro,-8.3862,115.28,25.0,41,3,1.9,ID,1698285780
397,taretan,19.3333,-101.9167,18.76,92,80,1.53,MX,1698285780
398,bairnsdale,-37.8333,147.6167,15.59,54,80,2.24,AU,1698285735
399,sandnessjoen,66.0217,12.6316,1.29,76,97,3.98,NO,1698285781
400,mermoz boabab,14.7065,-17.4758,27.31,80,100,5.78,SN,1698285781
401,novodvinsk,64.4165,40.8122,0.99,83,81,1.86,RU,1698285781
402,veraval,20.9,70.3667,26.68,48,42,4.27,IN,1698285782
403,okha,53.5739,142.9478,6.12,73,69,8.82,RU,1698285782
404,el calafate,-50.3408,-72.2768,5.1,94,100,4.37,AR,1698285782
405,pontes e lacerda,-15.2261,-59.3353,24.69,79,92,0.89,BR,1698285782
406,prince george,53.9166,-122.753,-0.31,52,100,2.06,CA,1698285783
407,raduzhnyy,62.0961,77.475,-4.22,83,100,4.48,RU,1698285783
408,soio,-6.1349,12.3689,24.92,88,82,3.74,AO,1698285783
409,cuito,-12.3833,16.9333,15.83,89,82,2.17,AO,1698285784
410,balfour,-26.6633,28.5902,12.19,85,3,1.87,ZA,1698285784
411,saint-pierre,-21.3393,55.4781,23.82,78,75,4.12,RE,1698285784
412,san mateo del mar,16.2,-95.0,28.31,79,100,3.3,MX,1698285784
413,mogadishu,2.0371,45.3438,26.67,81,98,5.64,SO,1698285785
414,gadzhiyevo,69.2551,33.3362,-5.33,89,100,3.97,RU,1698285785
415,manokwari,-0.8667,134.0833,28.97,71,13,3.38,ID,1698285785
416,madang,-5.2246,145.7966,26.53,86,100,1.41,PG,1698285786
417,usinsk,65.9939,57.5281,-9.96,95,100,4.47,RU,1698285786
418,rasht,37.2808,49.5832,16.52,88,9,1.49,IR,1698285786
419,ormara,25.2088,64.6357,26.6,72,51,5.56,PK,1698285786
420,markovo,57.3206,107.0881,1.28,94,100,3.51,RU,1698285787
421,chernyshevskiy,63.0128,112.4714,-5.47,93,100,2.05,RU,1698285787
422,gerash,27.6652,54.1371,18.08,66,23,1.17,IR,1698285787
423,port douglas,-16.4833,145.4667,26.5,60,85,2.84,AU,1698285787
424,salinopolis,-0.6136,-47.3561,26.43,77,34,5.89,BR,1698285788
425,neryungri,56.6709,124.6491,-6.83,84,58,3.92,RU,1698285788
426,caluula,11.9661,50.7569,27.58,76,32,6.95,SO,1698285788
427,puerto gaitan,4.3133,-72.0816,25.95,75,80,1.16,CO,1698285788
428,kattivakkam,13.2167,80.3167,27.26,83,31,2.82,IN,1698285789
429,obihiro,42.9172,143.2044,8.67,100,100,1.03,JP,1698285515
430,holualoa,19.6228,-155.9522,27.1,73,0,1.79,US,1698285789
431,vokhtoga,58.8147,41.0461,-1.5,76,100,1.05,RU,1698285790
432,wewak,-3.5534,143.6268,28.85,72,80,1.82,PG,1698285790
433,laminusa,5.5549,120.9136,28.8,69,99,1.08,PH,1698285790
434,tamanrasset,22.785,5.5228,18.95,20,0,2.57,DZ,1698285638
435,luganville,-15.5333,167.1667,28.6,76,100,4.51,VU,1698285791
436,mankoeng,-23.9,29.8167,13.01,89,25,1.85,ZA,1698285791
437,marka,1.7159,44.7717,26.11,85,85,4.71,SO,1698285791
438,victoria falls,-17.9235,25.843,24.78,39,16,2.0,ZW,1698285792
439,saudarkrokur,65.7461,-19.6394,0.87,79,50,1.65,IS,1698285792
440,ozalp,38.6548,43.993,7.82,73,100,2.08,TR,1698285792
441,brookings,44.3114,-96.7984,11.21,98,100,7.2,US,1698285792
442,dalianwan,39.0286,121.695,15.02,21,0,6.0,CN,1698285793
443,general acha,-37.377,-64.6043,15.8,48,2,4.41,AR,1698285793
444,lorengau,-2.0226,147.2712,25.84,86,100,3.0,PG,1698285793
445,paradip garh,20.3167,86.6167,25.55,80,5,2.71,IN,1698285793
446,mau,25.95,83.55,23.17,66,0,1.8,IN,1698285794
447,sal rei,16.1833,-22.9167,27.27,74,100,5.98,CV,1698285794
448,sur,22.5667,59.5289,25.96,63,75,4.25,OM,1698285794
449,kafir qala,34.6667,61.0667,18.11,36,97,5.69,AF,1698285795
450,wellington,-41.2866,174.7756,15.81,96,100,14.92,NZ,1698285510
451,marsala,37.7966,12.4352,21.67,78,95,8.67,IT,1698285795
452,ta`u,-14.2336,-169.5144,26.4,74,96,8.48,AS,1698285796
453,farmington,36.7281,-108.2187,16.38,62,0,2.06,US,1698285745
454,isla mujeres,21.2311,-86.731,26.76,75,99,5.98,MX,1698285796
455,port blair,11.6667,92.75,25.02,100,40,0.51,IN,1698285796
456,plainview,40.7765,-73.4673,19.47,84,0,2.57,US,1698285796
457,singtam,27.2333,88.5,21.56,57,0,1.15,IN,1698285797
458,antofagasta,-23.65,-70.4,16.6,78,96,3.04,CL,1698285617
459,evergreen,39.6333,-105.3172,11.48,66,1,0.45,US,1698285733
460,labuan,5.2767,115.2417,26.2,94,20,0.0,MY,1698285798
461,al ghayzah,16.2079,52.176,25.52,78,38,2.6,YE,1698285798
462,gorontalo,0.5412,123.0595,32.57,40,41,2.38,ID,1698285799
463,antsiranana,-12.2787,49.2917,23.61,88,81,4.41,MG,1698285799
464,kamina,-8.7386,24.9906,18.2,94,91,1.07,CD,1698285799
465,conde,-7.2597,-34.9075,24.7,83,20,1.54,BR,1698285799
466,kolokani,13.5728,-8.0339,26.55,14,26,2.61,ML,1698285800
467,bereket,39.2446,55.5154,16.81,78,40,2.98,TM,1698285800
468,warrnambool,-38.3833,142.4833,12.28,63,100,7.15,AU,1698285800
469,emerald,-23.5333,148.1667,33.52,34,2,1.08,AU,1698285801
470,mo i rana,66.3128,14.1428,-0.63,95,97,0.95,NO,1698285801
471,langxiang,46.95,128.8833,4.81,36,8,4.9,CN,1698285801
472,praia da vitoria,38.7333,-27.0667,18.14,72,75,8.69,PT,1698285801
473,pangoa,-12.1167,-73.0,22.3,85,58,1.74,PE,1698285802
474,balqash,46.8481,74.995,9.33,87,40,4.0,KZ,1698285802
475,yokadouma,3.5167,15.05,20.23,99,100,0.93,CM,1698285802
476,pyapon,16.2833,95.6833,27.25,80,64,2.01,MM,1698285803
477,hinton,53.4001,-117.5857,-7.64,90,100,0.86,CA,1698285636
478,las tablas,7.7667,-80.2833,25.57,86,100,0.32,PA,1698285803
479,tazovsky,67.4667,78.7,-10.47,95,92,1.75,RU,1698285803
480,kiunga,-6.1219,141.2906,31.96,46,89,0.51,PG,1698285804
481,binji,13.2228,4.9096,26.14,14,78,3.06,NG,1698285804
482,sinjai,-5.1241,120.253,32.0,42,58,3.83,ID,1698285804
483,caransebes,45.4167,22.2167,14.44,66,68,2.4,RO,1698285805
484,konarka,19.9,86.1167,25.22,79,6,2.69,IN,1698285805
485,suva,-18.1416,178.4415,27.71,65,40,6.69,FJ,1698285805
486,dezhou,37.4486,116.2925,20.25,36,0,6.83,CN,1698285806
487,maragogi,-9.0122,-35.2225,23.92,83,4,4.56,BR,1698285806
488,khovd,48.0056,91.6419,5.88,25,95,2.37,MN,1698285806
489,poronaysk,49.2167,143.1167,8.14,89,100,3.02,RU,1698285807
490,solleftea,63.1667,17.2667,-1.08,89,100,1.18,SE,1698285807
491,grand-lahou,5.1367,-5.0242,25.07,92,98,2.72,CI,1698285807
492,kinango,-4.1372,39.3153,22.73,95,45,0.77,KE,1698285807
493,aripuana,-9.1667,-60.6333,27.68,57,94,0.99,BR,1698285808
494,luxor,25.6989,32.6421,24.03,38,0,0.0,EG,1698285604
495,alofi,-19.0595,-169.9187,24.94,65,75,8.75,NU,1698285808
496,san luis de la loma,17.2706,-100.8939,25.93,86,97,1.39,MX,1698285808
497,vavoua,7.3819,-6.4778,21.66,97,24,0.74,CI,1698285809
498,plettenberg bay,-34.0527,23.3716,15.28,75,100,1.47,ZA,1698285809
499,ariquemes,-9.9133,-63.0408,26.51,67,43,0.17,BR,1698285698
500,nouadhibou,20.931,-17.0347,23.99,64,0,9.26,MR,1698285810
501,san clemente,33.427,-117.612,19.14,85,81,1.79,US,1698285629
502,chatham,51.3789,0.5279,11.71,77,98,0.45,GB,1698285810
503,alexandria,31.2156,29.9553,19.3,77,20,3.63,EG,1698285784
504,las khorey,11.1595,48.1967,28.62,76,84,3.39,SO,1698285811
505,dondo,-19.6094,34.7431,24.19,82,100,4.75,MZ,1698285695
506,kourou,5.1552,-52.6478,27.03,78,67,4.99,GF,1698285607
507,road town,18.4167,-64.6167,28.02,78,40,3.09,VG,1698285812
508,port-vila,-17.7338,168.3219,29.78,70,75,4.63,VU,1698285713
509,raja,8.4596,25.678,24.13,77,100,1.32,SS,1698285812
510,san cristobal,7.7669,-72.225,22.1,94,94,0.57,VE,1698285813
511,sarkand,45.41,79.9186,12.98,24,91,2.91,KZ,1698285813
512,yeed,4.55,43.0333,25.57,74,99,4.67,SO,1698285813
513,opuwo,-18.0607,13.84,19.7,38,3,2.21,NA,1698285813
514,saldanha,-33.0117,17.9442,14.03,91,100,5.37,ZA,1698285814
515,linda,39.1277,-121.5508,14.98,82,100,4.12,US,1698285814
516,kruisfontein,-34.0033,24.7314,13.88,82,100,2.04,ZA,1698285814
517,al hufuf,25.3646,49.5653,25.19,65,0,5.14,SA,1698285814
518,carolina beach,34.0352,-77.8936,17.82,92,8,3.12,US,1698285815
519,sadri,25.1833,73.4333,23.24,35,0,1.98,IN,1698285815
520,zambezi,-13.5432,23.1047,19.4,71,16,2.49,ZM,1698285816
521,homer,59.6425,-151.5483,6.13,56,0,0.0,US,1698285575
522,bonthe,7.5264,-12.505,25.7,87,99,1.67,SL,1698285816
523,sa pa,22.3402,103.8441,19.11,78,38,0.85,VN,1698285816
524,pontianak,-0.0333,109.3333,26.99,88,20,1.54,ID,1698285816
525,eagle river,45.9172,-89.2443,9.91,96,100,1.54,US,1698285745
526,larkird,35.4894,66.6641,14.11,35,90,1.63,AF,1698285817
527,tera,14.0078,0.7531,28.55,11,62,3.71,NE,1698285817
528,lompoc,34.6391,-120.4579,15.01,82,75,6.71,US,1698285818
529,angaur state,6.906,134.13,28.85,76,11,6.19,PW,1698285818
530,ramnagar,29.4,79.1167,18.72,58,0,1.97,IN,1698285818
531,calama,-22.4667,-68.9333,17.27,10,0,7.2,CL,1698285617
532,azangaro,-14.9167,-70.2167,9.06,69,96,2.32,PE,1698285819
533,ornskoldsvik,63.2909,18.7153,-0.47,93,100,1.54,SE,1698285819
534,sajir,25.1825,44.5996,20.75,59,1,5.52,SA,1698285819
535,cuenca,-2.8833,-78.9833,15.07,82,75,4.12,EC,1698285819
536,vilyuchinsk,52.9306,158.4028,7.15,65,29,10.78,RU,1698285820
537,sinabang,2.4803,96.3801,27.16,78,99,1.68,ID,1698285820
538,lazaro cardenas,17.9583,-102.2,26.19,85,100,0.67,MX,1698285820
539,boguchany,58.3814,97.4531,1.03,96,100,4.47,RU,1698285820
540,juneau,58.3019,-134.4197,5.68,100,40,5.88,US,1698285616
541,chela,34.069,104.4619,10.25,62,96,0.5,CN,1698285821
542,son la,21.3167,103.9,24.19,74,30,1.26,VN,1698285821
543,mirny,62.5353,113.9611,-7.09,92,100,4.02,RU,1698285821
544,callao,-12.0667,-77.15,19.84,77,100,5.66,PE,1698285821
545,vernon,50.2581,-119.2691,4.2,49,11,0.51,CA,1698285694
546,gazipasa,36.2694,32.3179,18.05,63,0,2.57,TR,1698285822
547,majene,-3.5403,118.9707,29.57,60,4,3.42,ID,1698285822
548,kirensk,57.7853,108.1119,-0.58,89,100,5.36,RU,1698285822
549,bloomsburg,41.0037,-76.4549,16.63,89,51,0.83,US,1698285822
550,bulungu,-4.55,18.6,21.2,96,98,0.62,CD,1698285823
